PING 129.70.141.143 (129.70.141.143) 56(84) bytes of data.
From 129.70.141.142 icmp_seq=1872 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1873 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1874 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1875 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1876 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1877 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1878 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1879 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1880 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1881 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1882 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1883 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1884 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1885 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1886 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1887 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1888 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1889 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1890 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1891 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1892 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1893 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1894 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1895 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1896 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1897 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1898 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1899 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1900 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1901 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1902 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1903 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1904 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1905 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1906 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1907 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1908 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1909 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1910 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1911 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1912 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1913 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1914 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1915 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1916 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1917 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1918 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1919 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1920 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1921 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1922 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1923 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1924 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1925 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1926 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1927 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1928 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1929 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1930 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1931 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1932 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1933 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1934 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1935 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1936 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1937 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1938 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1939 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1940 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1941 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1942 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1943 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1944 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1945 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1946 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1947 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1948 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1949 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1950 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1951 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1952 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1953 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1954 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1955 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1956 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1957 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1958 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1959 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1960 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1961 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1962 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1963 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1964 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1965 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1966 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1967 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1968 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1969 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1970 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1971 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1972 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1973 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1974 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1975 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1976 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1977 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1978 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1979 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1980 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1981 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1982 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1983 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1984 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1985 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1986 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1987 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1988 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1989 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1990 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1991 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1992 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1993 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1994 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1995 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1996 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1997 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1998 Destination Host Unreachable
From 129.70.141.142 icmp_seq=1999 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2000 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2001 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2002 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2003 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2004 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2005 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2006 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2007 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2008 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2009 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2010 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2011 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2012 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2013 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2014 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2015 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2016 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2017 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2018 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2019 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2020 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2021 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2022 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2023 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2024 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2025 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2026 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2027 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2028 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2029 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2030 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2031 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2032 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2033 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2034 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2035 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2036 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2037 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2038 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2039 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2040 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2041 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2042 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2043 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2044 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2045 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2046 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2047 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2048 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2049 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2050 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2051 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2052 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2053 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2054 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2055 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2056 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2057 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2058 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2059 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2060 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2061 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2062 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2063 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2064 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2065 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2066 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2067 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2068 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2069 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2070 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2071 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2072 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2073 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2074 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2075 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2076 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2077 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2078 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2079 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2080 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2081 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2082 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2083 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2084 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2085 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2086 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2087 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2088 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2089 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2090 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2091 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2092 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2093 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2094 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2095 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2096 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2097 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2098 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2099 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2100 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2101 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2102 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2103 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2104 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2105 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2106 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2107 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2108 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2109 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2110 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2111 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2112 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2113 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2114 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2115 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2116 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2117 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2118 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2119 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2120 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2121 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2122 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2123 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2124 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2125 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2126 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2127 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2128 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2129 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2130 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2131 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2132 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2133 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2134 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2135 Destination Host Unreachable
From 129.70.141.142 icmp_seq=2136 Destination Host Unreachable
